4 Jan 1999 - 27 July 2018,EUR/USD,USD/JPY,GBP/USD,AUD/USD,USD/CAD
3/23/2016,1.1174,112.63,1.4111,0.7533,1.3199
3/24/2016,1.1163,112.64,1.4143,0.7516,1.327
3/25/2016,1.1164,113.05,1.4131,0.7518,1.3264
3/28/2016,1.121,113.29,1.425,0.7549,1.3184
3/29/2016,1.1204,113.33,1.4281,0.7567,1.3153
3/30/2016,1.133,112.6,1.439,0.7667,1.2962
3/31/2016,1.139,112.42,1.4381,0.7677,1.2969
4/1/2016,1.1385,112.06,1.4204,0.7672,1.3047
4/4/2016,1.1386,111.18,1.4279,0.7614,1.3037
4/5/2016,1.1374,110.26,1.4149,0.7519,1.3175
4/6/2016,1.143,109.63,1.4162,0.7613,1.3073
4/7/2016,1.1386,107.98,1.4082,0.7504,1.3163
4/8/2016,1.1406,108.36,1.4105,0.7554,1.2994
4/11/2016,1.1412,107.96,1.424,0.7599,1.2912
4/12/2016,1.1395,108.54,1.4244,0.7659,1.28
4/13/2016,1.1281,109.21,1.4223,0.7649,1.2789
4/14/2016,1.1262,109.2,1.4148,0.7705,1.2835
4/15/2016,1.1295,108.76,1.4217,0.7717,1.2857
4/18/2016,1.1322,108.85,1.4276,0.7746,1.2815
4/19/2016,1.1375,109.16,1.4396,0.7806,1.2654
4/20/2016,1.133,109.51,1.4375,0.7817,1.2623
4/21/2016,1.1301,109.41,1.4338,0.7758,1.2713
4/22/2016,1.1239,111.5,1.439,0.7713,1.2672
4/25/2016,1.1274,111.08,1.4492,0.7717,1.2678
4/26/2016,1.1318,111.23,1.4611,0.7741,1.2614
4/27/2016,1.1322,111.26,1.4554,0.7594,1.2637
4/28/2016,1.1325,108.55,1.4581,0.7635,1.2544
4/29/2016,1.1441,106.9,1.4625,0.7612,1.2549
5/2/2016,1.1516,106.48,1.4666,0.7641,1.2544
5/3/2016,1.1508,106.34,1.4543,0.7492,1.2686
5/4/2016,1.1486,107.12,1.4475,0.7454,1.2882
5/5/2016,1.1404,107.32,1.4486,0.7465,1.2855
5/6/2016,1.1421,106.66,1.4439,0.7358,1.292
5/9/2016,1.1402,108.39,1.4409,0.7323,1.2994
5/10/2016,1.1386,109.22,1.4454,0.7351,1.2957
5/11/2016,1.1444,108.48,1.448,0.7398,1.2834
5/12/2016,1.138,108.73,1.4452,0.7314,1.2857
5/13/2016,1.1294,109.14,1.4369,0.7273,1.2939
5/16/2016,1.1328,108.89,1.4411,0.73,1.2886
5/17/2016,1.1337,109.02,1.4485,0.7352,1.2884
5/18/2016,1.1276,109.65,1.4615,0.7285,1.2924
5/19/2016,1.1214,109.81,1.4608,0.7213,1.3114
5/20/2016,1.1207,110.52,1.4513,0.7215,1.3136
5/23/2016,1.1192,109.47,1.4444,0.7203,1.3155
5/24/2016,1.1145,110,1.4623,0.7184,1.3117
5/25/2016,1.1154,110.22,1.4694,0.7186,1.3089
5/26/2016,1.1184,109.74,1.4673,0.7227,1.298
5/27/2016,1.114,109.86,1.4644,0.7205,1.3001
5/31/2016,1.1135,110.75,1.453,0.7242,1.3097
6/1/2016,1.1165,109.55,1.4395,0.7242,1.3089
6/2/2016,1.1157,108.75,1.4419,0.7225,1.308
6/3/2016,1.133,106.88,1.4521,0.7339,1.2947
6/6/2016,1.1354,107.33,1.445,0.7362,1.2856
6/7/2016,1.135,107.3,1.4564,0.7452,1.2788
6/8/2016,1.14,106.68,1.4546,0.7479,1.2694
6/9/2016,1.1329,106.54,1.4467,0.7431,1.2728
6/10/2016,1.1281,107.06,1.4342,0.7395,1.2734
6/13/2016,1.1282,106.07,1.4223,0.7394,1.2791
6/14/2016,1.1206,106.02,1.413,0.736,1.2833
6/15/2016,1.1239,105.87,1.4185,0.7404,1.2912
6/16/2016,1.1158,104.05,1.4075,0.7312,1.3039
6/17/2016,1.1256,104.2,1.4285,0.7385,1.2875
6/20/2016,1.1318,104.32,1.4688,0.7458,1.2807
6/21/2016,1.1262,104.56,1.4668,0.7461,1.2817
6/22/2016,1.1286,104.56,1.4682,0.7491,1.282
6/23/2016,1.1373,105.9,1.48,0.7598,1.2749
6/24/2016,1.1126,102.26,1.3639,0.7451,1.2948
6/27/2016,1.1024,101.66,1.3217,0.7357,1.3076
6/28/2016,1.1054,102.71,1.3294,0.7353,1.3086
6/29/2016,1.1117,102.68,1.351,0.7444,1.299
6/30/2016,1.1032,102.77,1.3242,0.7432,1.301
7/1/2016,1.1145,102.55,1.3281,0.7485,1.2897
7/5/2016,1.108,101.58,1.3021,0.7456,1.295
7/6/2016,1.1077,101.12,1.2921,0.7511,1.3003
7/7/2016,1.1065,100.74,1.2926,0.7488,1.2984
7/8/2016,1.1038,100.65,1.2938,0.7559,1.3072
7/11/2016,1.1045,102.66,1.2986,0.7534,1.3125
7/12/2016,1.1074,104.72,1.3237,0.7631,1.3016
7/13/2016,1.1112,104.1,1.318,0.7624,1.2962
7/14/2016,1.1109,105.4,1.3332,0.7632,1.2916
7/15/2016,1.1059,105.64,1.3194,0.7587,1.2978
7/18/2016,1.1076,106,1.3279,0.7597,1.2984
7/19/2016,1.1014,106.13,1.3123,0.7496,1.3027
7/20/2016,1.1007,106.65,1.3179,0.7486,1.3037
7/21/2016,1.1016,105.98,1.3216,0.7497,1.3056
7/22/2016,1.0968,106.22,1.3091,0.7453,1.3178
7/25/2016,1.098,106.02,1.313,0.7458,1.3224
7/26/2016,1.0984,104.83,1.3133,0.7516,1.3207
7/27/2016,1.0988,105.65,1.3094,0.746,1.3221
7/28/2016,1.1094,104.86,1.3151,0.7511,1.317
7/29/2016,1.1168,102.32,1.327,0.7599,1.304
8/1/2016,1.1176,102.26,1.3209,0.7567,1.3096
8/2/2016,1.1225,100.82,1.3326,0.7611,1.3087
8/3/2016,1.117,101.34,1.3335,0.7592,1.3078
8/4/2016,1.1134,101.08,1.3143,0.7637,1.3025
8/5/2016,1.108,101.74,1.3069,0.7615,1.3179
8/8/2016,1.1078,102.53,1.3042,0.7656,1.3162
8/9/2016,1.111,101.96,1.301,0.7677,1.3116
8/10/2016,1.1171,101.27,1.2998,0.7717,1.3059
8/11/2016,1.1168,101.46,1.296,0.771,1.3004
8/12/2016,1.1172,101.01,1.2934,0.7669,1.2943
8/15/2016,1.1199,101.02,1.2874,0.7687,1.2922
8/16/2016,1.1277,100.28,1.3019,0.7697,1.2861
8/17/2016,1.1263,100.24,1.3012,0.7619,1.2885
8/18/2016,1.1334,100.07,1.3147,0.7684,1.2777
8/19/2016,1.1326,100.24,1.3061,0.762,1.2878
8/22/2016,1.1314,100.25,1.3133,0.7629,1.2942
8/23/2016,1.1308,100.2,1.3179,0.7632,1.2904
8/24/2016,1.1256,100.5,1.3236,0.7605,1.2939
8/25/2016,1.1274,100.58,1.3177,0.7611,1.2934
8/26/2016,1.1237,101.2,1.3168,0.7614,1.2944
8/29/2016,1.1182,102.13,1.3089,0.7576,1.3018
8/30/2016,1.115,102.92,1.3084,0.7516,1.3075
8/31/2016,1.1146,103.38,1.3129,0.7519,1.3122
9/1/2016,1.1194,103.22,1.3273,0.7542,1.3107
9/2/2016,1.1158,104.18,1.3299,0.7557,1.2998
9/6/2016,1.1237,102.28,1.3429,0.7674,1.2843
9/7/2016,1.1238,101.72,1.3339,0.7675,1.2895
9/8/2016,1.1256,102.28,1.3301,0.7666,1.291
9/9/2016,1.1214,102.86,1.3257,0.7549,1.3034
9/12/2016,1.123,101.96,1.3313,0.7526,1.3076
9/13/2016,1.1242,102.14,1.3184,0.747,1.3167
9/14/2016,1.1271,102.33,1.3204,0.7485,1.3187
9/15/2016,1.1246,102.24,1.3215,0.7512,1.3145
9/16/2016,1.116,102.36,1.309,0.7489,1.3212
9/19/2016,1.1179,101.82,1.3051,0.756,1.318
9/20/2016,1.1172,101.66,1.2974,0.7552,1.3228
9/21/2016,1.1165,100.62,1.2978,0.7589,1.3186
9/22/2016,1.1229,100.8,1.3092,0.7644,1.3036
9/23/2016,1.1223,101.04,1.2959,0.7621,1.3163
9/26/2016,1.127,100.34,1.2978,0.7642,1.3196
9/27/2016,1.1208,100.36,1.3005,0.7658,1.3247
9/28/2016,1.12,100.57,1.2996,0.7659,1.3237
9/29/2016,1.1244,101.48,1.2991,0.7676,1.3101
9/30/2016,1.1238,101.21,1.3015,0.7667,1.3115
10/3/2016,1.121,101.54,1.284,0.7664,1.3138
10/4/2016,1.1212,102.66,1.2746,0.7644,1.3171
10/5/2016,1.1196,103.53,1.2745,0.7618,1.3177
10/6/2016,1.1158,104.02,1.2647,0.758,1.3209
10/7/2016,1.1156,103.42,1.2434,0.7556,1.3306
10/11/2016,1.1062,103.36,1.2218,0.7545,1.3235
10/12/2016,1.1014,104.48,1.2195,0.7553,1.3277
10/13/2016,1.1038,103.62,1.2201,0.7558,1.3219
10/14/2016,1.0985,104.1,1.2189,0.761,1.3169
10/17/2016,1.1,103.96,1.2186,0.7626,1.3135
10/18/2016,1.0997,103.8,1.231,0.7679,1.3105
10/19/2016,1.0966,103.3,1.2279,0.7715,1.3105
10/20/2016,1.0934,103.92,1.2256,0.764,1.3197
10/21/2016,1.0866,103.96,1.221,0.7597,1.3324
10/24/2016,1.0888,104.2,1.2204,0.7603,1.3387
10/25/2016,1.089,104.25,1.2164,0.7652,1.3333
10/26/2016,1.0916,104.42,1.2234,0.7657,1.3361
10/27/2016,1.0904,105.14,1.2173,0.7606,1.3385
10/28/2016,1.0934,105.4,1.2155,0.7578,1.3383
10/31/2016,1.0962,105.07,1.2212,0.7611,1.3403
11/1/2016,1.1042,104.59,1.2218,0.7659,1.3377
11/2/2016,1.1119,103.22,1.2315,0.7667,1.3387
11/3/2016,1.1094,103.17,1.2454,0.7681,1.3384
11/4/2016,1.1121,103.02,1.2546,0.7669,1.3413
11/7/2016,1.1038,104.6,1.2403,0.77,1.338
11/8/2016,1.1034,104.98,1.2372,0.7733,1.3335
11/9/2016,1.0952,104.84,1.2474,0.7674,1.3406
11/10/2016,1.0882,106.56,1.2523,0.759,1.3474
11/14/2016,1.0723,108.3,1.2469,0.7532,1.3581
11/15/2016,1.0726,108.94,1.2422,0.754,1.3468
11/16/2016,1.0699,109.16,1.245,0.7492,1.3415
11/17/2016,1.0656,109.64,1.245,0.7455,1.3429
11/18/2016,1.06,110.51,1.2327,0.7345,1.3518
11/21/2016,1.0597,111.12,1.2474,0.7357,1.3432
11/22/2016,1.0618,110.98,1.2424,0.7388,1.3444
11/23/2016,1.056,112.58,1.2458,0.7391,1.3467
11/25/2016,1.0595,113.17,1.2462,0.7425,1.3512
11/28/2016,1.0576,112.36,1.2411,0.7478,1.3401
11/29/2016,1.0626,112.78,1.2505,0.7469,1.3435
11/30/2016,1.0578,114.34,1.2481,0.7387,1.3425
12/1/2016,1.0634,114.34,1.2596,0.7411,1.333
12/2/2016,1.0666,113.76,1.2685,0.7445,1.3298
12/5/2016,1.0723,114.1,1.2708,0.7476,1.3271
12/6/2016,1.0717,113.98,1.2706,0.7454,1.3279
12/7/2016,1.0758,113.5,1.2604,0.7479,1.3251
12/8/2016,1.0625,114.16,1.2574,0.7448,1.322
12/9/2016,1.0541,115.17,1.259,0.7442,1.3162
12/12/2016,1.0606,115.34,1.2677,0.7486,1.3137
12/13/2016,1.0635,115.26,1.2685,0.7494,1.3119
12/14/2016,1.0656,115.06,1.2706,0.7512,1.3123
12/15/2016,1.0375,118.32,1.2389,0.7343,1.3397
12/16/2016,1.0456,117.74,1.2478,0.7298,1.3339
12/19/2016,1.0444,116.6,1.2419,0.7264,1.3395
12/20/2016,1.039,117.86,1.2358,0.7252,1.3376
12/21/2016,1.0425,117.79,1.2348,0.7244,1.3401
12/22/2016,1.0452,117.48,1.2301,0.7216,1.347
12/23/2016,1.0449,117.22,1.2252,0.7174,1.3533
12/27/2016,1.0458,117.52,1.2261,0.7189,1.3553
12/28/2016,1.0389,117.66,1.2222,0.7185,1.3555
12/29/2016,1.0486,116.32,1.2237,0.722,1.3488
12/30/2016,1.0552,116.78,1.2337,0.723,1.3426
1/3/2017,1.0416,117.68,1.2256,0.7231,1.3437
1/4/2017,1.0476,117.38,1.2299,0.727,1.3293
1/5/2017,1.0598,115.46,1.2415,0.7334,1.3216
1/6/2017,1.056,116.85,1.2314,0.7305,1.3216
1/9/2017,1.0576,116.07,1.2167,0.7364,1.322
1/10/2017,1.0572,115.74,1.2165,0.737,1.3208
1/11/2017,1.0501,116.26,1.2118,0.74,1.3219
1/12/2017,1.0666,113.87,1.2211,0.7508,1.313
1/13/2017,1.0625,115.03,1.2198,0.7481,1.3134
1/17/2017,1.0695,112.96,1.2388,0.754,1.306
1/18/2017,1.0682,113.4,1.2309,0.7553,1.3175
1/19/2017,1.063,115.3,1.2319,0.7545,1.3327
1/23/2017,1.074,112.9,1.2485,0.7564,1.3283
1/24/2017,1.0749,113.63,1.2531,0.7584,1.3152
1/25/2017,1.0743,113.6,1.262,0.7565,1.3074
1/26/2017,1.067,114.7,1.2579,0.7531,1.3104
1/27/2017,1.069,115.16,1.2531,0.7549,1.3108
1/30/2017,1.0681,113.86,1.2478,0.7556,1.3092
1/31/2017,1.0794,112.72,1.2585,0.7582,1.303
2/1/2017,1.0758,113.29,1.2643,0.7564,1.3088
2/2/2017,1.0802,112.48,1.2541,0.7673,1.3018
2/3/2017,1.0792,112.42,1.2504,0.7686,1.3003
2/6/2017,1.0731,112.32,1.245,0.7641,1.3116
2/7/2017,1.069,112.14,1.2486,0.7636,1.3166
2/8/2017,1.0708,111.74,1.2543,0.7648,1.3156
2/9/2017,1.0658,113.24,1.2516,0.7623,1.3139
2/10/2017,1.065,113.22,1.2502,0.7686,1.3073
2/13/2017,1.0603,113.79,1.251,0.7644,1.3072
2/14/2017,1.0577,114.34,1.2465,0.7638,1.3092
2/15/2017,1.0597,114.17,1.2465,0.7698,1.3082
2/16/2017,1.066,113.36,1.2477,0.7694,1.3056
2/17/2017,1.0614,112.86,1.2428,0.7657,1.3114
2/21/2017,1.0551,113.48,1.2465,0.7672,1.3149
2/22/2017,1.0555,113.46,1.2456,0.7683,1.3188
2/23/2017,1.0586,112.68,1.2548,0.7716,1.3109
2/24/2017,1.058,112.26,1.2499,0.7681,1.3106
2/27/2017,1.0624,112.01,1.2473,0.7693,1.31
2/28/2017,1.0618,112.06,1.2427,0.7686,1.3247
3/1/2017,1.0564,113.66,1.2318,0.7664,1.3345
3/2/2017,1.0514,114.45,1.2267,0.7578,1.3384
3/3/2017,1.0552,114.6,1.2249,0.7559,1.3419
3/6/2017,1.0586,113.92,1.2243,0.7583,1.341
3/7/2017,1.0582,113.99,1.2209,0.7603,1.3413
3/8/2017,1.0547,114.58,1.2152,0.7544,1.3479
3/9/2017,1.0586,114.71,1.2166,0.7517,1.3504
3/10/2017,1.0667,115.02,1.2158,0.7531,1.3468
3/13/2017,1.067,114.61,1.2234,0.7581,1.3453
3/14/2017,1.0645,114.63,1.2168,0.7575,1.3462
3/15/2017,1.063,114.66,1.2222,0.7593,1.3451
3/16/2017,1.0738,113.02,1.237,0.7673,1.3316
3/17/2017,1.0742,112.67,1.2372,0.769,1.3366
3/20/2017,1.0754,112.59,1.2365,0.7733,1.3357
3/21/2017,1.081,111.9,1.2479,0.7717,1.3321
3/22/2017,1.08,111.06,1.2476,0.7674,1.3347
3/23/2017,1.0787,111.12,1.2526,0.7644,1.3332
3/24/2017,1.0806,111.03,1.2491,0.7619,1.3373
3/27/2017,1.0882,110.48,1.2583,0.7623,1.3367
3/28/2017,1.0852,110.56,1.2503,0.7651,1.3363
3/29/2017,1.0756,111.05,1.2411,0.766,1.3372
3/30/2017,1.0726,111.36,1.2489,0.7666,1.3278
3/31/2017,1.0698,111.41,1.2537,0.7638,1.3321
4/3/2017,1.0655,110.96,1.2479,0.7601,1.3388
4/4/2017,1.0664,110.74,1.2437,0.7567,1.3413
4/5/2017,1.0661,111.2,1.2488,0.7575,1.341
4/6/2017,1.0651,111.02,1.2486,0.7549,1.3409
4/7/2017,1.0616,110.76,1.2398,0.7516,1.3396
4/10/2017,1.0606,110.95,1.2418,0.75,1.3347
4/11/2017,1.0614,109.74,1.2484,0.7497,1.3333
4/12/2017,1.0611,109.54,1.25,0.7485,1.3302
4/13/2017,1.063,109.23,1.2522,0.7585,1.3266
4/14/2017,1.0625,108.63,1.2531,0.7575,1.3316
4/17/2017,1.066,108.46,1.2587,0.7604,1.3277
4/18/2017,1.0706,108.4,1.2769,0.7553,1.3381
4/19/2017,1.0707,109.06,1.2789,0.75,1.3467
4/20/2017,1.0758,109.34,1.283,0.754,1.3479
4/21/2017,1.0694,109.08,1.2783,0.7539,1.3502
4/24/2017,1.0846,109.74,1.2783,0.7558,1.3517
4/25/2017,1.0941,110.88,1.2836,0.7538,1.3614
4/26/2017,1.0872,111.52,1.2838,0.7462,1.3591
4/27/2017,1.0864,111.13,1.2889,0.7452,1.3664
4/28/2017,1.0895,111.44,1.2938,0.7475,1.3669
5/1/2017,1.0912,111.78,1.2917,0.7534,1.3653
5/2/2017,1.091,112.06,1.2921,0.7523,1.3742
5/3/2017,1.092,112.34,1.2916,0.7451,1.3705
5/4/2017,1.0967,112.7,1.291,0.7403,1.3745
5/5/2017,1.0996,112.63,1.295,0.7414,1.3699
5/8/2017,1.0928,112.84,1.2942,0.7386,1.3712
5/9/2017,1.0875,114.19,1.2939,0.7352,1.3715
5/10/2017,1.0873,114.02,1.2939,0.7383,1.3652
5/11/2017,1.0869,113.77,1.2885,0.7374,1.3693
5/12/2017,1.0926,113.3,1.288,0.7397,1.3717
5/15/2017,1.0979,113.54,1.2917,0.7425,1.3648
5/16/2017,1.1072,113.24,1.2912,0.7429,1.359
5/17/2017,1.1134,111.46,1.2944,0.7426,1.3594
5/18/2017,1.113,110.82,1.3009,0.7432,1.3604
5/19/2017,1.119,111.47,1.3018,0.7449,1.3537
5/22/2017,1.1236,111.15,1.3006,0.7476,1.3503
5/23/2017,1.1198,111.64,1.2984,0.7485,1.3492
5/24/2017,1.1175,112.02,1.2935,0.7463,1.3454
5/25/2017,1.1218,111.7,1.2954,0.7466,1.3457
5/26/2017,1.117,111.3,1.2795,0.744,1.3454
5/30/2017,1.1183,110.68,1.2858,0.7465,1.3462
5/31/2017,1.1236,110.71,1.2905,0.7437,1.3498
6/1/2017,1.1214,111.24,1.2894,0.7387,1.3484
6/2/2017,1.127,110.49,1.2885,0.7441,1.35
6/5/2017,1.125,110.49,1.2917,0.7479,1.3484
6/6/2017,1.1266,109.34,1.2901,0.7514,1.3451
6/7/2017,1.1236,109.54,1.2941,0.755,1.3514
6/8/2017,1.1217,110.1,1.2939,0.7543,1.3494
6/9/2017,1.119,110.61,1.2737,0.7532,1.3434
6/12/2017,1.1204,109.72,1.2658,0.7539,1.3447
6/13/2017,1.1194,110.12,1.2739,0.754,1.3226
6/14/2017,1.1277,109.16,1.2808,0.7619,1.3201
6/15/2017,1.1152,110.66,1.2768,0.7582,1.3286
6/16/2017,1.1194,110.84,1.2778,0.7622,1.3235
6/19/2017,1.116,111.34,1.2743,0.7605,1.3202
6/20/2017,1.1124,111.46,1.2628,0.7575,1.3268
6/21/2017,1.1143,111.58,1.2667,0.7549,1.3323
6/22/2017,1.1148,111.36,1.2659,0.7542,1.3236
6/23/2017,1.1196,111.26,1.2727,0.7578,1.3263
6/26/2017,1.1196,111.48,1.2732,0.759,1.3228
6/27/2017,1.13,112.42,1.2791,0.7588,1.3176
6/28/2017,1.1364,112.18,1.2936,0.7638,1.3043
6/29/2017,1.142,112.32,1.2984,0.768,1.301
6/30/2017,1.1411,112.4,1.2995,0.7676,1.2982
7/3/2017,1.1367,113.32,1.2951,0.7652,1.3
7/5/2017,1.1336,113.2,1.2934,0.7588,1.2998
7/6/2017,1.1409,113.28,1.2967,0.7584,1.2933
7/7/2017,1.1396,114.1,1.288,0.7599,1.287
7/10/2017,1.1396,114.08,1.2884,0.7599,1.2883
7/11/2017,1.143,114.2,1.2851,0.7614,1.2921
7/12/2017,1.1411,113.19,1.2889,0.7673,1.2768
7/13/2017,1.1385,113.39,1.2921,0.7728,1.2739
7/14/2017,1.1452,112.66,1.3079,0.7813,1.2655
7/17/2017,1.147,112.76,1.3058,0.7811,1.2673
7/18/2017,1.1578,111.89,1.3026,0.7923,1.2663
7/19/2017,1.1518,111.77,1.3036,0.7946,1.2586
7/20/2017,1.1634,111.68,1.2976,0.7958,1.2582
7/21/2017,1.1655,111.18,1.2968,0.7911,1.2545
7/24/2017,1.1642,111.1,1.3028,0.7926,1.2519
7/25/2017,1.1656,111.57,1.3046,0.7949,1.2512
7/26/2017,1.1632,112.1,1.3048,0.7922,1.2506
7/27/2017,1.1656,111.62,1.3065,0.7962,1.2529
7/28/2017,1.1754,110.87,1.3124,0.7991,1.2436
7/31/2017,1.1826,110.38,1.3196,0.7988,1.249
8/1/2017,1.1799,110.33,1.3206,0.7974,1.254
8/2/2017,1.1861,110.43,1.3236,0.7983,1.2544
8/3/2017,1.188,110.12,1.3144,0.7945,1.2563
8/4/2017,1.1754,110.76,1.3036,0.7924,1.2639
8/7/2017,1.1788,110.76,1.3021,0.7905,1.2684
8/8/2017,1.1724,110.74,1.2968,0.7905,1.2658
8/9/2017,1.1748,110.04,1.2997,0.7872,1.2711
8/10/2017,1.1751,109.37,1.2978,0.7888,1.2705
8/11/2017,1.1811,109.06,1.2988,0.788,1.2689
8/14/2017,1.1786,109.48,1.2975,0.7864,1.2698
8/15/2017,1.1736,110.42,1.2862,0.7822,1.2745
8/16/2017,1.1703,110.8,1.286,0.7882,1.2708
8/17/2017,1.1736,109.88,1.2888,0.7918,1.265
8/18/2017,1.1748,109.32,1.2847,0.7933,1.2585
8/21/2017,1.1814,108.89,1.2903,0.7936,1.2587
8/22/2017,1.1762,109.4,1.2834,0.7913,1.2559
8/23/2017,1.1802,109.14,1.2787,0.7893,1.2558
8/24/2017,1.1801,109.34,1.2802,0.7905,1.2528
8/25/2017,1.1874,109.24,1.2873,0.7929,1.2494
8/28/2017,1.1973,109.22,1.2927,0.7956,1.2492
8/29/2017,1.2025,109.02,1.2937,0.7973,1.2517
8/30/2017,1.1927,110.2,1.2934,0.7905,1.2608
8/31/2017,1.1894,110.06,1.2888,0.7932,1.2515
9/1/2017,1.1878,110.09,1.2972,0.798,1.2372
9/5/2017,1.1911,108.94,1.3013,0.801,1.2355
9/6/2017,1.1943,108.75,1.3073,0.8016,1.221
9/7/2017,1.2028,108.26,1.3094,0.8038,1.2132
9/8/2017,1.2041,107.72,1.3211,0.8071,1.2131
9/11/2017,1.1964,109.03,1.3173,0.8024,1.2136
9/12/2017,1.1968,110.01,1.328,0.8042,1.2154
9/13/2017,1.1898,110.58,1.3218,0.7987,1.2192
9/14/2017,1.1886,110.66,1.3398,0.798,1.2207
9/15/2017,1.1959,110.84,1.3578,0.8007,1.2183
9/18/2017,1.1938,111.48,1.3485,0.7966,1.2231
9/19/2017,1.198,111.49,1.3517,0.8014,1.2262
9/20/2017,1.1998,111.5,1.3564,0.807,1.2267
9/21/2017,1.1946,112.3,1.3576,0.794,1.2328
9/22/2017,1.1969,112.01,1.3531,0.7975,1.2305
9/25/2017,1.1852,111.64,1.3457,0.7937,1.2347
9/26/2017,1.1772,112.16,1.3422,0.788,1.2379
9/27/2017,1.1747,112.76,1.3401,0.7866,1.2402
9/28/2017,1.1776,112.66,1.3435,0.7831,1.2473
9/29/2017,1.1813,112.64,1.3402,0.784,1.2509
10/2/2017,1.1745,112.6,1.3268,0.7825,1.2507
10/3/2017,1.1759,112.8,1.3251,0.7828,1.2498
10/4/2017,1.176,112.84,1.3268,0.7856,1.2479
10/5/2017,1.1706,112.74,1.3132,0.78,1.2548
10/6/2017,1.1732,112.68,1.3063,0.7765,1.2543
10/10/2017,1.1804,112.15,1.3215,0.7788,1.2495
10/11/2017,1.1847,112.35,1.321,0.7781,1.2511
10/12/2017,1.184,112.38,1.3174,0.7827,1.247
10/13/2017,1.1837,111.94,1.3304,0.7885,1.2494
10/16/2017,1.181,111.72,1.3285,0.7859,1.2531
10/17/2017,1.1754,112.32,1.3182,0.7833,1.2567
10/18/2017,1.1775,112.94,1.3183,0.7838,1.2473
10/19/2017,1.1842,112.54,1.3181,0.7878,1.2487
10/20/2017,1.177,113.5,1.3179,0.7812,1.2618
10/23/2017,1.1762,113.66,1.3201,0.7807,1.2644
10/24/2017,1.1766,113.92,1.3124,0.778,1.266
10/25/2017,1.1802,113.7,1.3252,0.7694,1.2799
10/26/2017,1.17,113.72,1.3181,0.7688,1.2821
10/27/2017,1.158,113.82,1.3108,0.766,1.2871
10/30/2017,1.1626,113.26,1.3195,0.7678,1.2835
10/31/2017,1.1648,113.63,1.3281,0.7668,1.2894
11/1/2017,1.1618,114.04,1.3257,0.7676,1.289
11/2/2017,1.1672,113.84,1.3068,0.7722,1.2808
11/3/2017,1.1616,114.25,1.3067,0.765,1.2769
11/6/2017,1.16,113.9,1.3145,0.7673,1.274
11/7/2017,1.1577,113.9,1.3152,0.7637,1.2791
11/8/2017,1.1591,113.62,1.3108,0.7677,1.2727
11/9/2017,1.1648,113.4,1.3133,0.7668,1.2693
11/13/2017,1.1656,113.62,1.3101,0.7622,1.2735
11/14/2017,1.1764,113.5,1.3128,0.7628,1.2731
11/15/2017,1.1794,113.15,1.3165,0.7576,1.2783
11/16/2017,1.1772,112.89,1.3197,0.759,1.2736
11/17/2017,1.1799,111.98,1.3222,0.7563,1.2785
11/20/2017,1.1741,112.49,1.3241,0.7551,1.2795
11/21/2017,1.1741,112.46,1.3232,0.7582,1.2768
11/22/2017,1.1789,111.62,1.3291,0.7591,1.2728
11/24/2017,1.1936,111.54,1.3336,0.7619,1.2705
11/27/2017,1.1911,111,1.3333,0.7605,1.2745
11/28/2017,1.1878,111.13,1.3231,0.7617,1.2804
11/29/2017,1.1858,111.75,1.3436,0.7572,1.285
11/30/2017,1.1898,112.3,1.3506,0.7572,1.2884
12/1/2017,1.191,111.88,1.3505,0.7624,1.2705
12/4/2017,1.1848,112.8,1.3465,0.7598,1.2696
12/5/2017,1.182,112.76,1.345,0.7606,1.269
12/6/2017,1.1788,112.32,1.3382,0.7565,1.2788
12/7/2017,1.179,112.7,1.3432,0.7526,1.2832
12/8/2017,1.1761,113.55,1.3367,0.7507,1.2867
12/11/2017,1.1802,113.34,1.3363,0.754,1.2845
12/12/2017,1.1725,113.62,1.3323,0.755,1.2884
12/13/2017,1.1762,113.19,1.3365,0.7605,1.2872
12/14/2017,1.1778,112.56,1.344,0.7672,1.2849
12/15/2017,1.1778,112.68,1.3316,0.7646,1.2846
12/18/2017,1.1804,112.4,1.3398,0.7675,1.2856
12/19/2017,1.1822,112.98,1.3356,0.7652,1.29
12/20/2017,1.1881,113.29,1.3408,0.7673,1.2846
12/21/2017,1.1872,113.42,1.3372,0.7703,1.2717
12/22/2017,1.1839,113.3,1.3379,0.7713,1.2748
12/26/2017,1.1867,113.2,1.3369,0.7728,1.2685
12/27/2017,1.1902,113.28,1.3403,0.7772,1.2645
12/28/2017,1.1952,112.85,1.345,0.7793,1.2586
12/29/2017,1.2022,112.69,1.3529,0.7815,1.2517
1/2/2018,1.205,112.18,1.3596,0.7824,1.2507
1/3/2018,1.203,112.28,1.3522,0.784,1.2534
1/4/2018,1.2064,112.78,1.3539,0.7856,1.2522
1/5/2018,1.2039,113.18,1.3562,0.7859,1.2396
1/8/2018,1.1973,113.08,1.3566,0.7838,1.2424
1/9/2018,1.1922,112.57,1.3518,0.7822,1.2457
1/10/2018,1.1958,111.48,1.3513,0.7841,1.2485
1/11/2018,1.2035,111.35,1.3543,0.7885,1.2526
1/12/2018,1.213,111.23,1.3689,0.7886,1.2517
1/16/2018,1.2244,110.74,1.3774,0.7958,1.2422
1/17/2018,1.2229,110.81,1.3824,0.7982,1.2443
