4 Jan 1999 - 27 July 2018,EUR/USD,GBP/USD,AUD/USD,USD/CAD,USD/CHF,SP500,DGS10
11/5/09,1.4857,1.6565,0.9083,1.0649,1.017,1066.630005,3.57
11/6/09,1.4835,1.6586,0.9164,1.0717,1.0182,1069.300049,3.54
11/9/09,1.4999,1.6721,0.9293,1.0563,1.0077,1093.079956,3.52
11/10/09,1.496,1.6681,0.9278,1.0516,1.0092,1093.01001,3.5
11/12/09,1.4865,1.6543,0.9248,1.0513,1.0164,1087.23999,3.45
11/13/09,1.4886,1.6657,0.9311,1.05,1.0141,1093.47998,3.43
11/16/09,1.4977,1.6795,0.9369,1.0458,1.0075,1109.300049,3.33
11/17/09,1.483,1.6768,0.9264,1.0589,1.0192,1110.319946,3.33
11/18/09,1.499,1.6756,0.9302,1.0496,1.008,1109.800049,3.36
11/19/09,1.4905,1.6658,0.9186,1.0634,1.0149,1094.900024,3.35
11/20/09,1.487,1.6529,0.9155,1.0698,1.0177,1091.380005,3.36
11/23/09,1.4968,1.6599,0.9247,1.055,1.0097,1106.23999,3.37
11/24/09,1.4937,1.6577,0.9169,1.0608,1.0116,1105.650024,3.32
11/25/09,1.5085,1.6671,0.9282,1.0499,1.0004,1110.630005,3.28
11/27/09,1.4963,1.6494,0.9089,1.062,1.0063,1091.48999,3.21
11/30/09,1.4994,1.6409,0.9143,1.057,1.005,1095.630005,3.21
12/1/09,1.51,1.6626,0.9249,1.043,0.9984,1108.859985,3.28
12/2/09,1.5059,1.6641,0.9262,1.0465,1.0006,1109.23999,3.32
12/3/09,1.5081,1.6578,0.9265,1.0539,0.9995,1099.920044,3.39
12/4/09,1.4885,1.6515,0.9149,1.0515,1.0136,1105.97998,3.48
12/7/09,1.482,1.6429,0.913,1.0508,1.0199,1103.25,3.44
12/8/09,1.4741,1.6302,0.9083,1.0599,1.0245,1091.939941,3.4
12/9/09,1.4725,1.6242,0.9077,1.055,1.0262,1095.949951,3.45
12/10/09,1.4716,1.6257,0.9163,1.0518,1.027,1102.349976,3.49
12/11/09,1.4601,1.6236,0.9112,1.0583,1.0356,1106.410034,3.55
12/14/09,1.4645,1.6285,0.9156,1.059,1.0321,1114.109985,3.56
12/15/09,1.4514,1.6234,0.9066,1.0622,1.0421,1107.930054,3.6
12/16/09,1.4577,1.6369,0.9014,1.0579,1.0355,1109.180054,3.61
12/17/09,1.4317,1.6135,0.8855,1.0713,1.0491,1096.079956,3.5
12/18/09,1.4281,1.6083,0.8866,1.0679,1.0452,1102.469971,3.55
12/21/09,1.4319,1.6083,0.8833,1.0592,1.0441,1114.050049,3.69
12/22/09,1.4243,1.5956,0.8777,1.0555,1.0486,1118.02002,3.76
12/23/09,1.4341,1.5955,0.8811,1.0476,1.038,1120.589966,3.77
12/24/09,1.4367,1.5941,0.8828,1.0485,1.0369,1126.47998,3.82
12/28/09,1.4392,1.6001,0.8875,1.043,1.0341,1127.780029,3.85
12/29/09,1.4356,1.5892,0.8969,1.04,1.0365,1126.199951,3.82
12/30/09,1.4316,1.605,0.8945,1.0523,1.0391,1126.420044,3.8
12/31/09,1.4332,1.6167,0.8979,1.0461,1.0358,1115.099976,3.85
1/4/10,1.4419,1.6109,0.9133,1.0377,1.0294,1132.98999,3.85
1/5/10,1.4402,1.6009,0.9143,1.0371,1.0322,1136.52002,3.77
1/6/10,1.4404,1.6016,0.9189,1.0333,1.0282,1137.140015,3.85
1/7/10,1.4314,1.5912,0.9168,1.0351,1.0341,1141.689941,3.85
1/8/10,1.4357,1.5993,0.9218,1.0345,1.0296,1144.97998,3.83
1/11/10,1.4536,1.6146,0.9295,1.0317,1.0154,1146.97998,3.85
1/12/10,1.4523,1.6181,0.9242,1.0374,1.016,1136.219971,3.74
1/13/10,1.4492,1.6288,0.9225,1.0319,1.0194,1145.680054,3.8
1/14/10,1.4478,1.632,0.9306,1.026,1.0206,1148.459961,3.76
1/15/10,1.4376,1.624,0.9234,1.0287,1.0264,1136.030029,3.7
1/19/10,1.4269,1.637,0.9232,1.0325,1.034,1150.22998,3.73
1/20/10,1.4094,1.6287,0.9085,1.0477,1.0453,1138.040039,3.68
1/21/10,1.4106,1.6214,0.9053,1.0483,1.0426,1116.47998,3.62
1/22/10,1.4154,1.612,0.905,1.0561,1.04,1091.76001,3.62
1/25/10,1.4146,1.6236,0.903,1.0582,1.0403,1096.780029,3.66
1/26/10,1.4063,1.6109,0.8949,1.0669,1.0466,1092.170044,3.65
1/27/10,1.4053,1.6204,0.8967,1.0657,1.0472,1097.5,3.66
1/28/10,1.3993,1.6242,0.9024,1.0584,1.0517,1084.530029,3.68
1/29/10,1.387,1.6009,0.8873,1.0652,1.0557,1073.869995,3.63
2/1/10,1.3904,1.5924,0.8877,1.0651,1.0586,1089.189941,3.68
2/2/10,1.3955,1.5968,0.8843,1.0607,1.0557,1103.319946,3.67
2/3/10,1.3907,1.5915,0.8818,1.0608,1.059,1097.280029,3.73
2/4/10,1.3759,1.5763,0.8646,1.0735,1.0655,1063.109985,3.62
2/5/10,1.3608,1.5619,0.8617,1.0727,1.0779,1066.189941,3.59
2/8/10,1.3699,1.565,0.8693,1.0692,1.0696,1056.73999,3.62
2/9/10,1.3795,1.5679,0.8772,1.069,1.0641,1070.52002,3.67
2/10/10,1.3722,1.5606,0.874,1.0667,1.0682,1068.130005,3.72
2/11/10,1.364,1.5674,0.8886,1.0522,1.0747,1078.469971,3.73
2/12/10,1.3625,1.5669,0.8839,1.0529,1.0767,1075.51001,3.69
2/16/10,1.3742,1.5732,0.8994,1.0427,1.0681,1094.869995,3.66
2/17/10,1.3623,1.5704,0.8994,1.0455,1.0768,1099.51001,3.74
2/18/10,1.3563,1.5582,0.8971,1.045,1.0806,1106.75,3.79
2/19/10,1.3538,1.5437,0.8954,1.0419,1.0824,1109.170044,3.78
2/22/10,1.359,1.5477,0.8994,1.0428,1.0773,1108.01001,3.8
2/23/10,1.3537,1.5464,0.8935,1.0517,1.0818,1094.599976,3.69
2/24/10,1.3576,1.5432,0.8941,1.0551,1.0779,1105.23999,3.7
2/25/10,1.3476,1.5201,0.8811,1.0675,1.0858,1102.939941,3.64
2/26/10,1.366,1.5239,0.8961,1.052,1.0711,1104.48999,3.61
3/1/10,1.3516,1.4974,0.9001,1.0421,1.0827,1115.709961,3.61
3/2/10,1.3564,1.494,0.9043,1.0325,1.079,1118.310059,3.62
3/3/10,1.3731,1.5124,0.9077,1.0286,1.0652,1118.790039,3.63
3/4/10,1.3571,1.5031,0.8997,1.0307,1.078,1122.969971,3.61
3/5/10,1.3608,1.5115,0.9065,1.0284,1.0751,1138.699951,3.69
3/8/10,1.3613,1.506,0.9084,1.0286,1.0744,1138.5,3.72
3/9/10,1.3586,1.5003,0.9138,1.0249,1.0765,1140.449951,3.71
3/10/10,1.3658,1.4977,0.917,1.0241,1.0702,1145.609985,3.73
3/11/10,1.3674,1.5052,0.915,1.0262,1.0689,1150.23999,3.73
3/12/10,1.3753,1.5188,0.9152,1.0187,1.0599,1149.98999,3.71
3/15/10,1.3652,1.5043,0.9117,1.0216,1.0635,1150.51001,3.71
3/16/10,1.3758,1.5192,0.9148,1.0147,1.0556,1159.459961,3.66
3/17/10,1.3739,1.5296,0.9225,1.011,1.0551,1166.209961,3.65
3/18/10,1.3603,1.5247,0.9201,1.0139,1.063,1165.829956,3.68
3/19/10,1.353,1.5014,0.9164,1.0153,1.0615,1159.900024,3.7
3/22/10,1.3531,1.5071,0.9154,1.0193,1.058,1165.810059,3.67
3/23/10,1.3535,1.5067,0.9186,1.0176,1.0561,1174.170044,3.69
3/24/10,1.3347,1.4914,0.909,1.0268,1.0692,1167.719971,3.84
3/25/10,1.3344,1.4884,0.9119,1.0188,1.0697,1165.72998,3.91
3/26/10,1.3398,1.4906,0.9042,1.0283,1.0662,1166.589966,3.86
3/29/10,1.3465,1.4969,0.9152,1.0201,1.0634,1173.219971,3.88
3/30/10,1.3409,1.509,0.9183,1.0189,1.0671,1173.27002,3.88
3/31/10,1.3526,1.5186,0.9169,1.0156,1.0528,1169.430054,3.84
4/1/10,1.3569,1.529,0.9212,1.0073,1.0559,1178.099976,3.89
4/5/10,1.3486,1.5284,0.921,1.0025,1.0619,1187.439941,4.01
4/6/10,1.3378,1.523,0.9254,1.0001,1.0704,1189.439941,3.98
4/7/10,1.3364,1.5246,0.9287,1.0028,1.0716,1182.449951,3.89
4/8/10,1.336,1.5272,0.9283,1.0019,1.0723,1186.439941,3.91
4/9/10,1.3468,1.5371,0.9326,1.0055,1.0672,1194.369995,3.9
4/12/10,1.3587,1.5368,0.9297,1.0015,1.0598,1196.47998,3.87
4/13/10,1.3592,1.5416,0.9274,1.0029,1.0573,1197.300049,3.84
4/14/10,1.3666,1.5484,0.9359,0.996,1.0512,1210.650024,3.88
4/15/10,1.354,1.5465,0.9322,1.0013,1.0595,1211.670044,3.86
4/16/10,1.3487,1.5395,0.9252,1.0145,1.0624,1192.130005,3.79
4/19/10,1.3458,1.5263,0.9185,1.0199,1.065,1197.52002,3.83
4/20/10,1.3446,1.5375,0.9312,0.9984,1.0673,1207.170044,3.82
4/21/10,1.3383,1.5397,0.9278,0.9983,1.0708,1205.939941,3.77
4/22/10,1.3298,1.5368,0.9246,1.0014,1.0778,1208.670044,3.8
4/23/10,1.336,1.5363,0.9229,1.0026,1.0743,1217.280029,3.84
4/26/10,1.3336,1.5466,0.9273,1.0009,1.0753,1212.050049,3.83
4/27/10,1.323,1.5285,0.917,1.0169,1.0837,1183.709961,3.71
4/28/10,1.313,1.516,0.922,1.0125,1.091,1191.359985,3.8
4/29/10,1.3243,1.5303,0.9277,1.0052,1.0824,1206.780029,3.76
4/30/10,1.3302,1.5308,0.9306,1.0112,1.0767,1186.689941,3.69
5/3/10,1.3183,1.5242,0.9255,1.0134,1.0868,1202.26001,3.72
5/4/10,1.3037,1.5135,0.9125,1.0215,1.0987,1173.599976,3.63
5/5/10,1.289,1.5134,0.9095,1.0264,1.1118,1165.869995,3.58
5/6/10,1.2689,1.4889,0.8939,1.0437,1.1092,1128.150024,3.41
5/7/10,1.2721,1.4739,0.889,1.0423,1.1085,1110.880005,3.45
5/10/10,1.2861,1.498,0.9016,1.0245,1.1069,1159.72998,3.57
5/11/10,1.2715,1.4952,0.899,1.0193,1.1059,1155.790039,3.56
5/12/10,1.2642,1.4855,0.8926,1.0197,1.1101,1171.670044,3.56
5/13/10,1.2568,1.4659,0.8998,1.0148,1.1146,1157.439941,3.55
5/14/10,1.239,1.4557,0.8886,1.0343,1.1304,1135.680054,3.44
5/17/10,1.2299,1.4388,0.8735,1.04,1.1392,1136.939941,3.47
5/18/10,1.2358,1.4439,0.8727,1.0329,1.1342,1120.800049,3.38
5/19/10,1.2317,1.4349,0.838,1.051,1.1564,1115.050049,3.36
5/20/10,1.237,1.4344,0.825,1.0656,1.15,1071.589966,3.25
5/21/10,1.2575,1.4466,0.8302,1.0564,1.1485,1087.689941,3.2
5/24/10,1.2406,1.4437,0.8324,1.0587,1.1561,1073.650024,3.23
5/25/10,1.2279,1.4352,0.8172,1.0776,1.1593,1074.030029,3.18
5/26/10,1.2224,1.4401,0.8291,1.0647,1.1602,1067.949951,3.21
5/27/10,1.237,1.4569,0.8467,1.0491,1.15,1103.060059,3.34
5/28/10,1.2369,1.4492,0.8491,1.0497,1.1534,1089.410034,3.31
6/1/10,1.2266,1.4673,0.8396,1.0476,1.1548,1070.709961,3.29
6/2/10,1.2206,1.4641,0.8355,1.0404,1.1575,1098.380005,3.35
6/3/10,1.2193,1.4616,0.842,1.0413,1.154,1102.829956,3.39
6/4/10,1.1998,1.4493,0.8279,1.0516,1.1614,1064.880005,3.2
6/7/10,1.1959,1.4498,0.8192,1.0537,1.1613,1050.469971,3.17
6/8/10,1.1995,1.4422,0.8232,1.0517,1.151,1062,3.18
6/9/10,1.2045,1.4585,0.8337,1.0395,1.1455,1055.689941,3.2
6/10/10,1.2111,1.4674,0.8469,1.0336,1.1418,1086.839966,3.33
6/11/10,1.2077,1.4545,0.8493,1.0329,1.1521,1091.599976,3.24
6/14/10,1.2277,1.477,0.8634,1.0251,1.1378,1089.630005,3.28
6/15/10,1.2327,1.4827,0.8616,1.0287,1.131,1115.22998,3.32
6/16/10,1.2323,1.4838,0.8648,1.0236,1.1267,1114.609985,3.27
6/17/10,1.2365,1.4806,0.8648,1.0283,1.1137,1116.040039,3.21
6/18/10,1.236,1.4787,0.8699,1.0237,1.1107,1117.51001,3.24
6/21/10,1.2385,1.4826,0.8818,1.0197,1.108,1113.199951,3.26
6/22/10,1.2303,1.485,0.8791,1.0201,1.1047,1095.310059,3.18
6/23/10,1.231,1.4952,0.8739,1.039,1.1053,1092.040039,3.13
6/24/10,1.2288,1.4986,0.8671,1.0429,1.1048,1073.689941,3.14
6/25/10,1.2332,1.4985,0.8682,1.0369,1.0937,1076.76001,3.12
6/28/10,1.2316,1.5098,0.8738,1.0337,1.086,1074.569946,3.05
6/29/10,1.2187,1.5081,0.8525,1.0531,1.081,1041.23999,2.97
6/30/10,1.2291,1.4947,0.848,1.0606,1.0774,1030.709961,2.97
7/1/10,1.2464,1.5126,0.838,1.0622,1.0675,1027.369995,2.96
7/2/10,1.2577,1.5179,0.8432,1.0647,1.0635,1022.580017,3
7/6/10,1.2646,1.518,0.8555,1.0497,1.0587,1028.060059,2.95
7/7/10,1.2594,1.5179,0.8568,1.0525,1.0545,1060.27002,3
7/8/10,1.2683,1.5157,0.8767,1.041,1.0502,1070.25,3.04
7/9/10,1.2639,1.5095,0.8753,1.0328,1.0577,1077.959961,3.07
7/12/10,1.2573,1.5016,0.8733,1.0377,1.0621,1078.75,3.08
7/13/10,1.2719,1.5175,0.8821,1.0281,1.0524,1095.339966,3.15
7/14/10,1.2755,1.5284,0.8854,1.0304,1.0556,1095.170044,3.07
7/15/10,1.2893,1.5376,0.8781,1.0401,1.0421,1096.47998,3
7/16/10,1.2919,1.5289,0.8707,1.0536,1.0522,1064.880005,2.96
7/19/10,1.2963,1.5222,0.8692,1.0557,1.0524,1071.25,2.99
7/20/10,1.2905,1.5255,0.8788,1.0526,1.0481,1083.47998,2.98
7/21/10,1.2818,1.5201,0.8824,1.0422,1.052,1069.589966,2.9
7/22/10,1.2903,1.5283,0.892,1.0373,1.0403,1093.670044,2.96
7/23/10,1.2874,1.5425,0.8946,1.0376,1.0529,1102.660034,3.02
7/26/10,1.2983,1.549,0.8998,1.0312,1.048,1115.01001,3.03
7/27/10,1.2983,1.5538,0.9017,1.0357,1.0622,1113.839966,3.08
7/28/10,1.2998,1.5611,0.8929,1.0356,1.0578,1106.130005,3.03
7/29/10,1.3064,1.5591,0.8981,1.0368,1.0412,1101.530029,3.03
7/30/10,1.3069,1.5714,0.9051,1.0293,1.041,1101.599976,2.94
8/2/10,1.3174,1.5897,0.9135,1.0227,1.0379,1125.859985,2.99
8/3/10,1.3239,1.5941,0.915,1.0219,1.0384,1120.459961,2.94
8/4/10,1.3158,1.5887,0.916,1.0184,1.0514,1127.23999,2.98
8/5/10,1.3157,1.586,0.9131,1.0154,1.0475,1125.810059,2.94
8/6/10,1.3282,1.5979,0.9165,1.0272,1.0365,1121.640015,2.86
8/9/10,1.3241,1.5945,0.917,1.0266,1.0457,1127.790039,2.86
8/10/10,1.3095,1.5776,0.9086,1.0347,1.0575,1121.060059,2.79
8/11/10,1.2899,1.5688,0.9006,1.0455,1.0584,1089.469971,2.72
8/12/10,1.2866,1.5573,0.8964,1.0433,1.0485,1083.609985,2.74
8/13/10,1.2767,1.558,0.8955,1.04,1.0526,1079.25,2.68
8/16/10,1.2838,1.5679,0.8976,1.0429,1.0378,1079.380005,2.58
8/17/10,1.289,1.5586,0.9067,1.0311,1.0434,1092.540039,2.64
8/18/10,1.2872,1.5619,0.8995,1.0286,1.0404,1094.160034,2.64
8/19/10,1.2837,1.5612,0.8928,1.0397,1.031,1075.630005,2.58
8/20/10,1.2687,1.5515,0.8881,1.0499,1.0372,1071.689941,2.62
8/23/10,1.2663,1.5532,0.893,1.0512,1.0391,1067.359985,2.6
8/24/10,1.2675,1.5471,0.8862,1.0563,1.0307,1051.869995,2.5
8/25/10,1.2652,1.546,0.8807,1.064,1.0273,1055.329956,2.54
8/26/10,1.2717,1.5574,0.8881,1.0545,1.0253,1047.219971,2.5
8/27/10,1.2765,1.5528,0.8979,1.0547,1.0268,1064.589966,2.66
8/30/10,1.2686,1.5473,0.894,1.0561,1.0244,1048.920044,2.54
8/31/10,1.2704,1.5358,0.891,1.064,1.015,1049.329956,2.47
9/1/10,1.2813,1.5472,0.9093,1.0497,1.0149,1080.290039,2.58
9/2/10,1.2824,1.5393,0.9104,1.052,1.0118,1090.099976,2.63
9/3/10,1.2885,1.5452,0.9155,1.0411,1.0174,1104.51001,2.72
9/7/10,1.2723,1.5315,0.9143,1.0426,1.0114,1091.839966,2.61
9/8/10,1.2727,1.5513,0.9185,1.0359,1.0106,1098.869995,2.66
9/9/10,1.2708,1.5448,0.9248,1.0323,1.0149,1104.180054,2.77
9/10/10,1.2731,1.5387,0.9258,1.0357,1.0175,1109.550049,2.81
9/13/10,1.289,1.5466,0.9359,1.0277,1.0079,1121.900024,2.74
9/14/10,1.3014,1.5559,0.9436,1.0219,0.9938,1121.099976,2.68
9/15/10,1.3008,1.5641,0.9397,1.0281,1.0032,1125.069946,2.74
9/16/10,1.3079,1.5612,0.9351,1.0274,1.0143,1124.660034,2.77
9/17/10,1.3046,1.5635,0.9378,1.0331,1.0092,1125.589966,2.75
9/20/10,1.3074,1.5564,0.9479,1.028,1.005,1142.709961,2.72
9/21/10,1.3136,1.5551,0.9475,1.0314,1.0038,1139.780029,2.61
9/22/10,1.3385,1.5649,0.9536,1.0325,0.9865,1134.280029,2.56
9/23/10,1.3344,1.5723,0.9538,1.0307,0.9843,1124.829956,2.56
9/24/10,1.3476,1.5829,0.9584,1.0262,0.9828,1148.670044,2.62
9/27/10,1.3475,1.5851,0.9622,1.026,0.9831,1142.160034,2.54
9/28/10,1.3583,1.5808,0.9673,1.0305,0.9756,1147.699951,2.48
9/29/10,1.3638,1.5812,0.9714,1.03,0.9752,1144.72998,2.52
9/30/10,1.3601,1.5731,0.964,1.0293,0.9808,1141.199951,2.53
10/1/10,1.3754,1.5829,0.971,1.0214,0.9761,1146.23999,2.54
10/4/10,1.3688,1.5849,0.9666,1.0235,0.9723,1137.030029,2.5
10/5/10,1.3834,1.5915,0.9699,1.0169,0.9663,1160.75,2.5
10/6/10,1.3924,1.5903,0.9781,1.0073,0.9604,1159.969971,2.41
10/7/10,1.3921,1.593,0.9815,1.0167,0.9667,1158.060059,2.41
10/8/10,1.3923,1.5951,0.9866,1.0138,0.9609,1165.150024,2.41
10/12/10,1.3846,1.5799,0.9848,1.0111,0.9593,1169.77002,2.44
10/13/10,1.3964,1.5843,0.9922,1.0028,0.9588,1178.099976,2.46
10/14/10,1.4066,1.5992,0.9943,1.0036,0.953,1173.810059,2.52
10/15/10,1.3998,1.6027,0.9883,1.0108,0.9562,1176.189941,2.59
10/18/10,1.3978,1.5907,0.9917,1.0145,0.9558,1184.709961,2.52
10/19/10,1.3827,1.5739,0.9758,1.0298,0.9702,1165.900024,2.5
10/20/10,1.3949,1.5857,0.9848,1.0245,0.9615,1178.170044,2.51
10/21/10,1.3973,1.5753,0.9838,1.0232,0.9642,1180.26001,2.57
10/22/10,1.3904,1.5677,0.9784,1.0262,0.9792,1183.079956,2.59
10/25/10,1.3986,1.5748,0.9933,1.0197,0.9711,1185.619995,2.59
10/26/10,1.3873,1.5871,0.9863,1.022,0.9824,1185.640015,2.67
10/27/10,1.3788,1.5782,0.9699,1.0321,0.9893,1182.449951,2.75
10/28/10,1.3929,1.5945,0.9787,1.0194,0.9834,1183.780029,2.69
10/29/10,1.3894,1.602,0.9798,1.0187,0.985,1183.26001,2.63
11/1/10,1.3888,1.605,0.9878,1.0133,0.9935,1184.380005,2.66
11/2/10,1.4026,1.601,0.999,1.0098,0.9782,1193.569946,2.63
11/3/10,1.4014,1.608,0.9967,1.009,0.9793,1197.959961,2.67
11/4/10,1.4224,1.6282,1.0143,1.0022,0.9629,1221.060059,2.53
11/5/10,1.4033,1.6211,1.0138,1.0012,0.958,1225.849976,2.58
11/8/10,1.3927,1.615,1.0134,1.0021,0.9642,1223.25,2.6
11/9/10,1.3865,1.605,1.012,1.0013,0.9646,1213.400024,2.72
11/10/10,1.3728,1.6071,1.0025,1.0016,0.9739,1218.709961,2.65
11/12/10,1.37,1.6172,0.9906,1.0079,0.9758,1199.209961,2.76
11/15/10,1.3615,1.6064,0.9904,1.0064,0.9837,1197.75,2.92
11/16/10,1.3517,1.5881,0.9755,1.0231,0.9924,1178.339966,2.85
11/17/10,1.3555,1.5941,0.9821,1.0205,0.9895,1178.589966,2.89
11/18/10,1.3618,1.601,0.989,1.0172,0.9969,1196.689941,2.9
11/19/10,1.3654,1.5961,0.9846,1.0206,0.9979,1199.72998,2.88
11/22/10,1.3612,1.5932,0.9867,1.0187,0.9917,1197.839966,2.8
11/23/10,1.3388,1.5824,0.973,1.024,0.9951,1180.72998,2.77
11/24/10,1.335,1.5774,0.9822,1.011,0.9945,1198.349976,2.93
11/26/10,1.3243,1.5616,0.964,1.0188,1.0016,1189.400024,2.87
11/29/10,1.3092,1.5557,0.9594,1.0227,1.0012,1187.76001,2.84
11/30/10,1.3036,1.5578,0.9607,1.0266,0.9985,1180.550049,2.81
12/1/10,1.3149,1.5603,0.9675,1.016,0.9997,1206.069946,2.97
12/2/10,1.3228,1.561,0.9774,1.0045,0.9901,1221.530029,3.01
12/3/10,1.3367,1.5723,0.9877,1.0059,0.9764,1224.709961,3.03
12/6/10,1.3275,1.568,0.9883,1.0056,0.9848,1223.119995,2.95
12/7/10,1.3323,1.5802,0.9894,1.0093,0.9828,1223.75,3.15
12/8/10,1.3242,1.5792,0.978,1.01,0.9879,1228.280029,3.26
12/9/10,1.3206,1.5733,0.9823,1.0098,0.9846,1233,3.23
12/10/10,1.3242,1.5809,0.9856,1.0091,0.9796,1240.400024,3.32
12/13/10,1.3389,1.5882,0.9942,1.0046,0.9668,1240.459961,3.29
12/14/10,1.3395,1.5795,0.9998,1.0039,0.961,1241.589966,3.49
12/15/10,1.3306,1.5613,0.9917,1.0033,0.9619,1235.22998,3.53
12/16/10,1.3206,1.5612,0.9866,1.0056,0.966,1242.869995,3.47
12/17/10,1.3155,1.548,0.9854,1.0125,0.9707,1243.910034,3.33
12/20/10,1.3124,1.5521,0.9933,1.0176,0.9638,1247.079956,3.36
12/21/10,1.3131,1.5462,0.9972,1.0173,0.9585,1254.599976,3.35
12/22/10,1.3089,1.539,1.0003,1.0143,0.9503,1258.839966,3.36
12/23/10,1.3101,1.54,1.0051,1.0095,0.962,1256.77002,3.41
12/27/10,1.3146,1.5382,1.0026,1.0086,0.9626,1257.540039,3.36
12/28/10,1.3122,1.5361,1.0112,1.0006,0.9516,1258.51001,3.5
12/29/10,1.3183,1.5463,1.0153,1.0004,0.9496,1259.780029,3.35
12/30/10,1.3269,1.5392,1.0122,1.0009,0.9369,1257.880005,3.38
1/3/11,1.3371,1.549,1.02,0.9903,0.9329,1271.869995,3.36
1/4/11,1.3306,1.5586,1.0044,0.9985,0.9478,1270.199951,3.36
1/5/11,1.3171,1.5497,1.0003,0.9946,0.9644,1276.560059,3.5
1/6/11,1.3027,1.549,0.9959,0.9953,0.963,1273.849976,3.44
1/7/11,1.2944,1.556,0.9954,0.9932,0.965,1271.5,3.34
1/10/11,1.2945,1.5583,0.9936,0.9923,0.9686,1269.75,3.32
1/11/11,1.2978,1.5628,0.9873,0.9901,0.9755,1274.47998,3.37
1/12/11,1.3066,1.5716,0.9934,0.9864,0.9717,1285.959961,3.4
1/13/11,1.3364,1.587,1.0003,0.9866,0.9624,1283.76001,3.34
1/14/11,1.3328,1.5874,0.9886,0.9902,0.9657,1293.23999,3.35
1/18/11,1.3399,1.6,0.998,0.9912,0.9633,1295.02002,3.39
1/19/11,1.3495,1.5991,1.003,0.9938,0.9585,1281.920044,3.37
1/20/11,1.3443,1.5875,0.9868,1.0001,0.9656,1280.26001,3.47
1/21/11,1.3581,1.5997,0.9892,0.9943,0.959,1283.349976,3.44
1/24/11,1.3653,1.5995,1.0001,0.9933,0.9488,1290.839966,3.43
1/25/11,1.3644,1.5818,0.991,0.9984,0.9451,1291.180054,3.35
1/26/11,1.3688,1.5886,0.9948,0.9954,0.9436,1296.630005,3.45
1/27/11,1.3688,1.5905,0.9907,0.994,0.9464,1299.540039,3.42
1/28/11,1.3607,1.5838,0.9926,0.9989,0.9429,1276.339966,3.36
1/31/11,1.3715,1.6042,0.9976,1.002,0.9402,1286.119995,3.42
2/1/11,1.3793,1.6124,1.0122,0.9921,0.9388,1307.589966,3.48
2/2/11,1.3779,1.6167,1.0062,0.9883,0.9406,1304.030029,3.52
2/3/11,1.3654,1.6159,1.0143,0.9901,0.9435,1307.099976,3.58
2/4/11,1.3584,1.6089,1.0139,0.9899,0.9557,1310.869995,3.68
2/7/11,1.3557,1.6111,1.0139,0.9885,0.9569,1319.050049,3.68
2/8/11,1.3687,1.6091,1.0176,0.9905,0.957,1324.569946,3.75
2/9/11,1.3688,1.6089,1.0095,0.9946,0.9611,1320.880005,3.65
2/10/11,1.3637,1.6132,1.0061,0.9955,0.9659,1321.869995,3.7
2/11/11,1.352,1.5986,1.0001,0.99,0.9755,1329.150024,3.64
2/14/11,1.3474,1.6023,1.0024,0.9883,0.9708,1332.319946,3.62
2/15/11,1.3494,1.6128,0.9989,0.9885,0.9677,1328.01001,3.61
2/16/11,1.3547,1.6063,0.9984,0.9853,0.9616,1336.319946,3.62
2/17/11,1.3612,1.6172,1.0116,0.9839,0.9508,1340.430054,3.58
2/18/11,1.3673,1.6245,1.0144,0.9827,0.9483,1343.01001,3.59
2/22/11,1.3661,1.6129,0.9992,0.986,0.9393,1315.439941,3.46
2/23/11,1.3758,1.6221,1.0001,0.9922,0.932,1307.400024,3.49
2/24/11,1.3794,1.6106,1.0088,0.9842,0.9252,1306.099976,3.46
2/25/11,1.3757,1.6078,1.0155,0.9808,0.9282,1319.880005,3.42
2/28/11,1.3793,1.6247,1.0174,0.9737,0.9305,1327.219971,3.42
3/1/11,1.3813,1.6309,1.0159,0.9742,0.9284,1306.329956,3.41
3/2/11,1.3869,1.6311,1.0157,0.9733,0.922,1308.439941,3.46
3/3/11,1.3947,1.6266,1.0131,0.9746,0.9306,1330.969971,3.58
3/4/11,1.3983,1.625,1.0111,0.9715,0.9263,1321.150024,3.49
3/7/11,1.3976,1.6204,1.011,0.9737,0.9256,1310.130005,3.51
3/8/11,1.3912,1.6164,1.0113,0.9712,0.9346,1321.819946,3.56
3/9/11,1.3906,1.6202,1.0111,0.9686,0.9298,1320.02002,3.48
3/10/11,1.3823,1.6063,1.0017,0.9729,0.932,1295.109985,3.37
3/11/11,1.3864,1.6033,1.011,0.9732,0.9276,1304.280029,3.4
3/14/11,1.3975,1.6181,1.0073,0.9758,0.9253,1296.390015,3.36
3/15/11,1.3968,1.6064,0.99,0.9831,0.9187,1281.869995,3.33
3/16/11,1.3922,1.6028,0.9842,0.9921,0.912,1256.880005,3.22
3/17/11,1.4021,1.6143,0.9823,0.9886,0.8998,1273.719971,3.25
3/18/11,1.4141,1.6187,0.9953,0.9846,0.9025,1279.209961,3.28
3/21/11,1.4184,1.6276,1.0044,0.9772,0.9057,1298.380005,3.34
3/22/11,1.4212,1.6387,1.0118,0.9769,0.9041,1293.77002,3.34
3/23/11,1.4124,1.6246,1.0105,0.982,0.9064,1297.540039,3.36
3/24/11,1.42,1.6159,1.0219,0.9748,0.9061,1309.660034,3.42
3/25/11,1.4144,1.6086,1.0282,0.9779,0.9143,1313.800049,3.46
